Prey / Predator,D,N,P1,P2,M1,M2
D,0.8520026608,0.8496857593,0.8406086475,0.8487840435,0.8363789664,0.8531020521
N,0.8373676397,0.8122322999,0.8327303171,0.8246160322,0.8286226151,0.8287831001
P1,0.8626833751,0.8212470308,0.8378542162,0.9038614077,0.8330151826,0.9178896809
P2,0.8369486753,0.8233945008,0.8189264738,0.8297447006,0.8185978971,0.8345880052
M1,0.8627771177,0.8232490966,0.8382698653,0.9138692039,0.8335051231,0.9318118165
M2,0.8369469506,0.8212982671,0.8223712006,0.8292024754,0.8223772899,0.8341099393
