Prey / Predator,D,N,P1,P2,M1,M2
D,1.1002489713,1.1414949496,1.1372512353,1.1238200740,1.1470898474,1.1129924574
N,1.0723073154,1.1521689622,1.0955266534,1.1198986715,1.1103326625,1.1048680253
P1,1.0512451004,1.1845002973,1.1285928586,0.9638972463,1.1436292065,0.9252284668
P2,1.0957887265,1.1483281580,1.1462509898,1.1214565116,1.1489495851,1.1062375328
M1,1.0384961887,1.1626052438,1.1105871618,0.9248502281,1.1256213829,0.8762728211
M2,1.1092048107,1.1703338739,1.1541663020,1.1395915073,1.1560276423,1.1243955819
