prey,predator,prey_payoff,predator_payoff
D,D,0.8793862981,1.0402460807
D,P1,0.8530837267,1.0565035548
D,P2,0.9003115538,1.0338390004
D,N,0.7783985810,1.1029210109
D,M1,0.8714156682,1.0463683136
N,N,0.9368269162,1.0007087836
D,M2,0.8891644514,1.0396625710
N,D,0.7221174984,1.1145887023
N,P1,0.8732976699,1.0330933546
N,P2,0.9108176872,1.0143571392
N,M1,0.8994150439,1.0206015754
N,M2,0.8830054608,1.0277873482
P1,P1,0.9186097108,1.0180931235
P1,D,0.8901043597,1.0309190386
P1,N,0.9684649579,0.9952421606
P1,P2,0.9340524364,1.0123427116
P1,M2,0.9101488009,1.0244194807
P1,M1,0.9345246619,1.0105656236
P2,D,0.8705937607,1.0374826685
P2,N,0.9212781169,1.0124934252
P2,P2,0.9258738229,1.0082791088
P2,M1,0.9108584972,1.0169856891
P2,P1,0.8557494435,1.0452859799
P2,M2,0.8920281743,1.0246908845
M1,D,0.8846491440,1.0310195330
M1,N,0.9277354166,1.0120652893
M1,P1,0.8915038356,1.0278097580
M1,P2,0.9151634421,1.0187924170
M1,M1,0.9236302360,1.0123920250
M2,D,0.8756945242,1.0375237787
M1,M2,0.8827690087,1.0337639590
M2,N,0.9623595764,0.9953652553
M2,P1,0.9096612023,1.0203988843
M2,P2,0.9379629689,1.0057542832
M2,M2,0.9204671362,1.0141948006
M2,M1,0.8215313621,1.0696635345
