Prey / Predator,D,N,P1,P2,M1,M2
D,1.0834113395,1.1177556344,1.1336798356,1.1028127706,1.1404458704,1.0882043259
N,1.0387524632,1.1437191472,1.0850224319,1.1106550220,1.1004608586,1.0949890930
P1,1.0111332926,1.1686548338,1.1210377082,0.9101459396,1.1356601367,0.8685123027
P2,1.0861912831,1.1346468833,1.1396486246,1.1141892017,1.1434094703,1.0987448849
M1,0.9990874838,1.1492075835,1.1029538251,0.8687732448,1.1181780166,0.8210602001
M2,1.0994867482,1.1543101233,1.1487653228,1.1317810751,1.1508579010,1.1170082247
