Prey / Predator,D,N,P1,P2,M1,M2
D,0.8516327215,0.8745617987,0.8394275792,0.8522446469,0.8356720733,0.8581108710
N,0.8367649033,0.8243232299,0.8374066897,0.8286498394,0.8323416682,0.8339124900
P1,0.8636999096,0.8344997474,0.8382079120,0.8759899936,0.8337540775,0.8835096762
P2,0.8394647920,0.8361048055,0.8321859142,0.8301860955,0.8294563505,0.8354380412
M1,0.8636939372,0.8359306809,0.8390245211,0.8788084205,0.8339534789,0.8838025025
M2,0.8394517878,0.8346519733,0.8332808593,0.8298781238,0.8318113335,0.8344717645
