prey,predator,prey_payoff,predator_payoff
D,D,0.8792109980,1.0396725807
D,P2,0.8601295470,1.0555929014
D,P1,0.8410396381,1.0629952789
D,N,0.6163831131,1.1871521179
D,M1,0.8530130727,1.0565498422
N,N,0.8616195284,1.0412405259
D,M2,0.8455222076,1.0634534913
N,D,0.8298617831,1.0540244831
N,P1,0.8201537961,1.0611297738
N,P2,0.8720674696,1.0348732749
N,M1,0.8573929753,1.0428132232
N,M2,0.8334740391,1.0539397834
P1,D,0.8833922520,1.0344214704
P1,P1,0.8564921154,1.0522005365
P1,N,0.8577977393,1.0549936418
P1,P2,0.8410254176,1.0615356089
P1,M1,0.8855890763,1.0376408835
P1,M2,0.7961653595,1.0847539891
P2,D,0.8636369906,1.0409477060
P2,N,0.7828351918,1.0876021849
P2,P2,0.8728598699,1.0376850946
P2,P1,0.8298701820,1.0588768800
P2,M1,0.8691151878,1.0392051418
P2,M2,0.8460104630,1.0505354157
M1,D,0.8778842896,1.0345917739
M1,N,0.7877670238,1.0875979758
M1,P1,0.8404350796,1.0563453054
M1,P2,0.8035915129,1.0782246799
M1,M1,0.8657195341,1.0443595631
M2,D,0.8689189717,1.0408620350
M1,M2,0.6540497767,1.1586335656
M2,N,0.8524799078,1.0550201172
M2,P1,0.8640827086,1.0447512106
M2,M2,0.8634599322,1.0456191669
M2,P2,0.8949153213,1.0296630543
M2,M1,0.7710786698,1.0970171008
