Prey / Predator,D,N,P1,P2,M1,M2
D,1.0448694748,1.1310301369,1.0583324077,1.0447084345,1.0496087639,1.0492107714
N,1.0505596915,1.0162113834,1.0317952847,1.0267920589,1.0330805177,1.0283337266
P1,1.0192914678,0.9708531584,0.9990263357,0.9977550425,1.0005292871,1.0013003978
P2,1.0369436848,0.9927625102,1.0457059535,0.9878715371,1.0030388119,1.0096363684
M1,1.0192866697,0.9924772161,1.0121833135,0.9967413283,0.9918858792,1.0093912669
M2,1.0369263886,0.9712727394,1.0070231887,0.9960918315,1.0092300821,0.9951773237
