Prey / Predator,D,N,P1,P2,M1,M2
D,0.8676166918,0.7225552050,0.8449609116,0.8770309233,0.8610766079,0.8678984450
N,0.8339500562,0.9051041454,0.8712988169,0.8839040039,0.8717342666,0.8782585121
P1,0.9118893532,1.0157027855,0.9565534316,0.9608640391,0.9561168828,0.9523304437
P2,0.8717525097,0.9568290548,0.8519332730,0.9651938447,0.9392592129,0.9189173265
M1,0.9065346401,0.9631879301,0.9198003111,0.9549937829,0.9635867653,0.9261164460
M2,0.8769511685,1.0087728795,0.9373683646,0.9585932121,0.9357093962,0.9578474392
