Prey / Predator,D,N,P1,P2,M1,M2
D,1.0987516663,0.9913141792,1.0840802576,1.0866984541,1.0765477100,1.0942817388
N,1.1366623328,0.9903633616,1.0922782313,1.0662146411,1.0739683118,1.0849073194
P1,1.1120169058,0.9915675065,1.0898842012,1.0802026024,1.0766377186,1.0981025222
P2,1.0965891440,0.9901309363,1.0848621774,1.0748672678,1.0738847101,1.0867552930
M1,1.1118736219,0.9901016966,1.0941825237,1.0906573353,1.0824567224,1.1059223756
M2,1.0967370434,0.9915735295,1.0812387555,1.0688728297,1.0691516226,1.0823232420
