Prey / Predator,D,N,P1,P2,M1,M2
D,1.1116333168,1.1505770090,1.1225972562,1.1320701073,1.1331416465,1.1170154398
N,1.0609494282,1.1087801762,1.0752546561,1.0941230490,1.0830285543,1.0847362182
P1,1.0758315390,1.1449294919,1.1185790164,1.1275326010,1.1277853064,1.1135210928
P2,1.0822486247,1.1215650478,1.0883635843,1.1124033752,1.0942373939,1.0933578436
M1,1.0628889157,1.1359944602,1.0979826730,1.1124865208,1.1162396966,1.0891598517
M2,1.0956796430,1.1306729018,1.0983340610,1.1245442404,1.0897258623,1.1147198459
