Prey / Predator,D,N,P1,P2,M1,M2
D,0.8780579755,0.9879806238,0.8617312645,0.8353736973,0.8723709348,0.8196190693
N,0.7669579429,0.9622513108,0.7872902720,0.8550045575,0.8344976915,0.8019830266
P1,0.8583321445,0.9827395564,0.8324264343,0.7739056758,0.8709767080,0.6815865961
P2,0.8434821340,0.9711927556,0.8464061641,0.8506253161,0.8382301926,0.8232620996
M1,0.8529486828,0.9772028687,0.8142266156,0.6905323953,0.8414173830,0.6271096492
M2,0.8488068047,0.9767373438,0.8362359424,0.8803743348,0.8099814573,0.8416342288
