Prey / Predator,D,N,P1,P2,M1,M2
D,1.0931878449,1.0929562283,1.1386302401,1.1105468618,1.1458352695,1.0965058917
N,1.0657491347,1.1362600521,1.0804937542,1.1083854134,1.0987041909,1.0898144210
P1,1.0281865858,1.1587900782,1.1240388892,0.9537416315,1.1384127666,0.9203402757
P2,1.0835635172,1.1185946765,1.1229377207,1.1170988125,1.1296906445,1.1013489779
M1,1.0159678628,1.1325507090,1.1056933780,0.9209735108,1.1210937860,0.8884870725
M2,1.0968362571,1.1444629116,1.1347593370,1.1346263173,1.1389917384,1.1199936057
