Prey / Predator,D,N,P1,P2,M1,M2
D,0.8512219797,0.8573829380,0.8374052148,0.8495044007,0.8332197781,0.8548217425
N,0.8344692994,0.8212852016,0.8371558085,0.8276206013,0.8313440514,0.8335923275
P1,0.8598317528,0.8318364938,0.8378376211,0.8828200119,0.8332262181,0.8939457576
P2,0.8395184213,0.8330248438,0.8291100547,0.8297769272,0.8269256000,0.8345484654
M1,0.8597585681,0.8328124268,0.8382012087,0.8895033814,0.8336074199,0.9007524705
M2,0.8395186897,0.8321174579,0.8307643588,0.8292802338,0.8293087454,0.8340394579
