Prey / Predator,D,N,P1,P2,M1,M2
D,1.0579842824,1.0684479186,1.0553896191,1.0707101407,1.0500668511,1.0793759762
N,1.1078923669,1.0563391114,1.1293663978,1.0891462781,1.1035392881,1.1170049791
P1,1.0506287322,1.0629882866,1.0682808215,1.0721129747,1.0500999314,1.1151101526
P2,1.0677758049,1.0601278463,1.0881071567,1.0536559487,1.1034955754,1.0737155798
M1,1.0511548095,1.0599626787,1.0813249991,1.1097876410,1.0615286614,1.1901343375
M2,1.0685261692,1.0631106993,1.1064895389,1.0420110110,1.1409090855,1.0603684159
