Prey / Predator,D,N,P1,P2,M1,M2
D,0.8468511571,0.8112795220,0.8348840138,0.8405621322,0.8311682484,0.8455536922
N,0.8492069075,0.8054760217,0.8462509044,0.8295966243,0.8343838456,0.8418459250
P1,0.8480433360,0.8090959961,0.8395620830,0.8424219569,0.8325259658,0.8548196955
P2,0.8435262473,0.8069437059,0.8358194958,0.8312171228,0.8321151776,0.8377306613
M1,0.8480147132,0.8069404628,0.8415907567,0.8500193168,0.8353186665,0.8607400928
M2,0.8437063388,0.8090932541,0.8357157136,0.8281268115,0.8320735342,0.8354688197
