Prey / Predator,D,N,P1,P2,M1,M2
D,1.0978497397,1.1051195205,1.1413971468,1.1167838150,1.1501056996,1.1038032938
N,1.0758326332,1.1450822030,1.0867472593,1.1140025538,1.1044682172,1.0959871624
P1,1.0490081954,1.1660808100,1.1266385359,0.9630402941,1.1413700724,0.9248853390
P2,1.0863206811,1.1321741634,1.1338263217,1.1196819375,1.1385424969,1.1046540345
M1,1.0363721239,1.1466135093,1.1089147007,0.9249442068,1.1236627094,0.8805947922
M2,1.0996065237,1.1517573768,1.1437165000,1.1375691960,1.1468502190,1.1226169165
