Prey / Predator,D,N,P1,P2,M1,M2
D,1.0509569900,1.0286139074,1.0778693854,1.0132676166,1.0847950185,0.9886595086
N,1.0283313143,1.1100473617,1.0572995344,1.0895676630,1.0790865373,1.0673571569
P1,1.0009046239,1.1539887802,1.1152281490,1.1195920129,1.1329693740,1.0991902846
P2,1.0730076869,1.1307744888,1.0745932343,1.1096559299,1.0962566465,1.0764411279
M1,0.9889511361,1.1445060328,1.0811442250,1.0990119991,1.1135393736,1.0614549490
M2,1.0861945652,1.1393360987,1.1004563528,1.1293562382,1.1099468478,1.1113299134
