Prey / Predator,D,N,P1,P2,M1,M2
D,0.8718975181,0.8879199583,0.8612400875,0.8926107896,0.8590320418,0.9022742731
N,0.8525733740,0.8284188113,0.8449896411,0.8352329865,0.8393584988,0.8410406907
P1,0.8753695961,0.8301785142,0.8415430549,0.8421417601,0.8360530911,0.8483776072
P2,0.8431424179,0.8262170857,0.8439521328,0.8330951607,0.8371718444,0.8433297461
M1,0.8753699279,0.8262280514,0.8467986270,0.8434339314,0.8369377881,0.8546196771
M2,0.8431256343,0.8305867295,0.8409080645,0.8321125933,0.8380896893,0.8377183129
