Prey / Predator,D,N,P1,P2,M1,M2
D,1.0401533362,1.1828534357,1.0613760474,1.0544745301,1.0549067052,1.0622688829
N,1.0977677617,1.0440875393,1.0694223676,1.0386857330,1.0476143464,1.0623248165
P1,1.0360623423,1.0586010957,1.0547607074,1.0598641811,1.0404905258,1.0784813143
P2,1.0412946853,1.0854061179,1.0685913859,1.0405547607,1.0446176360,1.0534822011
M1,1.0362762633,1.0853952294,1.0591332192,1.0722691359,1.0470801028,1.1585743021
M2,1.0411472504,1.0586242073,1.0503362035,1.0324904837,1.1127363690,1.0483524760
