prey,predator,prey_payoff,predator_payoff
D,D,0.8787823855,1.0401533362
D,P2,0.8625431079,1.0544745301
D,P1,0.8444511272,1.0613760474
D,N,0.6246875535,1.1828534357
D,M1,0.8564436167,1.0549067052
N,N,0.8559145545,1.0440875393
D,M2,0.8480544424,1.0622688829
N,D,0.7498526156,1.0977677617
N,P1,0.8039990070,1.0694223676
N,M1,0.8479113553,1.0476143464
N,P2,0.8643464087,1.0386857330
N,M2,0.8172528184,1.0623248165
P1,D,0.8801120913,1.0360623423
P1,P1,0.8512881011,1.0547607074
P1,N,0.8507550892,1.0586010957
P1,P2,0.8447662196,1.0598641811
P1,M1,0.8798422755,1.0404905258
P1,M2,0.8081030220,1.0784813143
P2,D,0.8627073310,1.0412946853
P2,N,0.7867399143,1.0854061179
P2,P2,0.8672381978,1.0405547607
P2,M1,0.8584413236,1.0446176360
P2,P1,0.8120585363,1.0685913859
P2,M2,0.8404804611,1.0534822011
M1,D,0.8745292075,1.0362762633
M1,N,0.7917094845,1.0853952294
M1,P1,0.8351059113,1.0591332192
M1,P2,0.8149394903,1.0722691359
M1,M1,0.8602971299,1.0470801028
M2,D,0.8681103608,1.0411472504
M1,M2,0.6551023619,1.1585743021
M2,N,0.8454850513,1.0586242073
M2,P1,0.8530682258,1.0503362035
M2,P2,0.8892659791,1.0324904837
M2,M2,0.8580146673,1.0483524760
M2,M1,0.7412021324,1.1127363690
