Prey / Predator,D,N,P1,P2,M1,M2
D,0.9086692944,0.9521477868,0.9312378825,0.9331072205,0.9163986770,0.9444003084
N,0.7981980041,0.9845950436,0.9440450287,0.9378819781,0.9444371708,0.9371631626
P1,0.8929576665,0.9736026136,0.9334831823,0.9210318261,0.9242496657,0.9319843852
P2,0.8931778108,0.9754620986,0.9461322465,0.9350322157,0.9376849053,0.9420216834
M1,0.9019896620,0.9739644041,0.9375958066,0.9302563414,0.9302342690,0.9427679648
M2,0.8839162139,0.9729942185,0.9443781032,0.9292443488,0.9359567413,0.9378557003
