prey,predator,prey_payoff,predator_payoff
D,D,0.8572706504,1.0520316066
D,P2,0.8358086391,1.0699750045
D,P1,0.8572492473,1.0546882623
D,N,0.8430972137,1.0693651837
D,M1,0.8670374855,1.0493929344
N,N,0.8450774139,1.0524905971
D,M2,0.8198179056,1.0786664271
N,D,0.7281812092,1.1079600851
N,P1,0.7185244660,1.1141780779
N,P2,0.7825121489,1.0820540655
N,M1,0.7569710832,1.0958482336
N,M2,0.7358969555,1.1049245823
P1,P1,0.8265446765,1.0676228747
P1,D,0.8586019938,1.0469600056
P1,N,0.8529078713,1.0600174937
P1,P2,0.8196802636,1.0735420813
P1,M1,0.8630733757,1.0486470220
P1,M2,0.7446642005,1.1127056935
P2,D,0.8418857510,1.0504715534
P2,N,0.8401855359,1.0592619342
P2,P2,0.8439429820,1.0528887547
P2,M1,0.7634380337,1.0950630040
P2,P1,0.7866329409,1.0808802091
P2,M2,0.8083651772,1.0714618778
M1,D,0.8528404427,1.0473252275
M1,N,0.8457580431,1.0590934833
M1,P1,0.7993613833,1.0789272102
M1,P2,0.7510991189,1.1071108949
M1,M1,0.8344415710,1.0606878245
M2,D,0.8469366791,1.0504788940
M1,M2,0.6188964184,1.1784476923
M2,N,0.8474290788,1.0601300642
M2,P1,0.7619536240,1.0981928610
M2,P2,0.8729989710,1.0405455337
M2,M2,0.8360959704,1.0597926663
M2,M1,0.7028857883,1.1317740103
