Prey / Predator,D,N,P1,P2,M1,M2
D,0.7768314183,0.4344932216,0.7053870173,0.7659419789,0.7216755233,0.7481853873
N,0.6843978384,0.7916777646,0.7288982582,0.7701660759,0.7545801414,0.7429328275
P1,0.7110052867,0.7635766926,0.7669077065,0.6814506189,0.7795000675,0.5861639049
P2,0.7443295321,0.6010966353,0.5563968433,0.7860514967,0.7325749145,0.7373483329
M1,0.7068510287,0.6047143406,0.7295155153,0.5997393004,0.7771429144,0.3799195245
M2,0.7486945475,0.7590494613,0.7211845978,0.7884254864,0.7184440474,0.7757813931
