Prey / Predator,D,N,P1,P2,M1,M2
D,0.8781872027,0.7039609640,0.8643359301,0.8926658896,0.8745715557,0.8804322358
N,0.8194375546,0.8957145646,0.8509903970,0.8966475088,0.8802937398,0.8631563979
P1,0.8929491373,0.9239473155,0.9013535535,0.9141594869,0.9202257828,0.8864390349
P2,0.8719042374,0.8760124569,0.8306010892,0.9116322197,0.9016670368,0.8819013697
M1,0.8874576602,0.8813307654,0.8780298323,0.8935628024,0.9067334094,0.7782520099
M2,0.8771550645,0.9182863167,0.8944168902,0.9254986387,0.8164387794,0.9061367640
