prey,predator,prey_payoff,predator_payoff
D,D,0.8781872027,1.0404038208
D,P2,0.8926658896,1.0374902144
D,P1,0.8643359301,1.0497260389
D,N,0.7039609640,1.1416484028
D,M1,0.8745715557,1.0443924602
D,M2,0.8804322358,1.0439715223
N,N,0.8957145646,1.0231049223
N,D,0.8194375546,1.0601397919
N,P1,0.8509903970,1.0451355664
N,P2,0.8966475088,1.0218990398
N,M1,0.8802937398,1.0309303988
N,M2,0.8631563979,1.0384868130
P1,D,0.8929491373,1.0293039980
P1,P1,0.9013535535,1.0279153371
P1,N,0.9239473155,1.0196774822
P1,P2,0.9141594869,1.0227825599
P1,M1,0.9202257828,1.0188770802
P1,M2,0.8864390349,1.0369615994
P2,D,0.8719042374,1.0367151199
P2,N,0.8760124569,1.0371504715
P2,P2,0.9116322197,1.0164582722
P2,M1,0.9016670368,1.0222752806
P2,P1,0.8306010892,1.0589592076
P2,M2,0.8819013697,1.0305832933
M1,D,0.8874576602,1.0294205110
M1,N,0.8813307654,1.0372199061
M1,P1,0.8780298323,1.0356358825
M1,P2,0.8935628024,1.0301741939
M1,M1,0.9067334094,1.0220765122
M2,D,0.8771550645,1.0366708133
M1,M2,0.7782520099,1.0924412427
M2,N,0.9182863167,1.0196933581
M2,P1,0.8944168902,1.0292525984
M2,P2,0.9254986387,1.0130475932
M2,M2,0.9061367640,1.0223471736
M2,M1,0.8164387794,1.0731932552
