Prey / Predator,D,N,P1,P2,M1,M2
D,1.0404038208,1.1416484028,1.0497260389,1.0374902144,1.0443924602,1.0439715223
N,1.0601397919,1.0231049223,1.0451355664,1.0218990398,1.0309303988,1.0384868130
P1,1.0293039980,1.0196774822,1.0279153371,1.0227825599,1.0188770802,1.0369615994
P2,1.0367151199,1.0371504715,1.0589592076,1.0164582722,1.0222752806,1.0305832933
M1,1.0294205110,1.0372199061,1.0356358825,1.0301741939,1.0220765122,1.0924412427
M2,1.0366708133,1.0196933581,1.0292525984,1.0130475932,1.0731932552,1.0223471736
