prey,predator,prey_payoff,predator_payoff
D,D,0.8763042755,1.0413783238
D,P2,0.8949819641,1.0361830398
D,P1,0.8561156328,1.0538781199
D,N,0.7641357626,1.1099242819
D,M1,0.8728575932,1.0447167194
N,N,0.9173234773,1.0120822189
D,M2,0.8848953637,1.0413309635
N,D,0.8379620218,1.0504720713
N,P1,0.8546452366,1.0432153709
N,P2,0.8818740133,1.0304304962
N,M1,0.8649619318,1.0397503647
N,M2,0.8670633857,1.0363918302
P1,P1,0.9455321251,1.0039605976
P1,D,0.9056574622,1.0226843749
P1,N,1.0125341159,0.9716849675
P1,P2,0.9534642950,1.0019737054
P1,M2,0.9318814186,1.0126743222
P1,M1,0.9636918471,0.9953317379
P2,D,0.8808100205,1.0321317348
P2,N,0.9392802427,1.0026418452
P2,P2,0.9509243169,0.9949578715
P2,M1,0.9354800782,1.0042586857
P2,P1,0.8779793147,1.0322844125
P2,M2,0.9114535698,1.0139287630
M1,D,0.9001729342,1.0227531630
M1,N,0.9457870577,1.0022288144
M1,P1,0.9117346419,1.0166827150
M1,P2,0.9352214519,1.0078813353
M1,M1,0.9499763869,0.9984481246
M2,D,0.8860083552,1.0321430583
M1,M2,0.8915021570,1.0282549991
M2,N,1.0061943449,0.9718084233
M2,P1,0.9343512736,1.0077610388
M2,P2,0.9659065068,0.9910888388
M2,M2,0.9459976451,1.0007429748
M2,M1,0.9018384496,1.0270118294
