Prey / Predator,D,N,P1,P2,M1,M2
D,1.0731518552,1.0620363470,1.0850064179,1.0384614765,1.0921632682,1.0141515812
N,1.0456117260,1.1095821368,1.0664865934,1.0941388357,1.0841925488,1.0757955608
P1,1.0151721210,1.1539420783,1.1162802484,1.1244073625,1.1331462880,1.1032807844
P2,1.0757550418,1.1309212003,1.0762416287,1.1106716244,1.0958805702,1.0782703300
M1,1.0030436524,1.1446670918,1.0829448051,1.1032587714,1.1145609723,1.0658712321
M2,1.0890262997,1.1392233151,1.1000225104,1.1295416442,1.1071258599,1.1123802148
