Prey / Predator,D,N,P1,P2,M1,M2
D,0.8741559652,0.9882648210,0.8611779158,0.8354091976,0.8720712874,0.8196954960
N,0.7973188419,0.9643616284,0.7662704190,0.8350406857,0.8123879327,0.7825633039
P1,0.8696964676,0.9834409517,0.8298955667,0.7831025569,0.8702269581,0.6810836865
P2,0.8461387309,0.9714677176,0.8280191141,0.8478594802,0.8181176272,0.8183547261
M1,0.8639810603,0.9774787096,0.8091505294,0.6895556798,0.8385133378,0.6198290664
M2,0.8519179187,0.9774346851,0.8165326908,0.8796835955,0.7867776366,0.8392485747
