Prey / Predator,D,N,P1,P2,M1,M2
D,1.1531074000,1.2711588860,1.1611022514,1.1583757862,1.1706533954,1.1463168695
N,1.0898292448,1.2041141054,1.0648094482,1.1105490138,1.0982983652,1.0764757949
P1,1.1399420853,1.2518221327,1.1336728248,1.1306574168,1.1529435528,1.0992550898
P2,1.1058379074,1.2230029466,1.1056349171,1.1274037601,1.1174885900,1.1100114421
M1,1.1266043601,1.2378631750,1.1133715967,1.0989187382,1.1305194385,1.0708658663
M2,1.1187715321,1.2370324349,1.1220139597,1.1501718631,1.1341852356,1.1305293469
