Prey / Predator,D,N,P1,P2,M1,M2
D,0.8492504855,0.8559850821,0.8378190309,0.8464300167,0.8334791539,0.8517783723
N,0.8382387802,0.8262586008,0.8387558606,0.8292539824,0.8330845976,0.8352155874
P1,0.8567020196,0.8346914386,0.8381525281,0.8588200070,0.8335828717,0.8683087145
P2,0.8393157622,0.8341784025,0.8335482941,0.8301268040,0.8311316635,0.8353018444
M1,0.8566435872,0.8340017296,0.8388841721,0.8635900861,0.8339344217,0.8720715970
M2,0.8392945390,0.8348602071,0.8350014901,0.8296415080,0.8342183414,0.8343800452
