Prey / Predator,D,N,P1,P2,M1,M2
D,0.8518673044,0.8744837769,0.8430516781,0.8558399763,0.8396290711,0.8626578894
N,0.8382991062,0.8263592179,0.8373906451,0.8294788324,0.8331560659,0.8339433171
P1,0.8643218971,0.8366953094,0.8389731225,0.8607694420,0.8345444813,0.8641424620
P2,0.8397637510,0.8345865275,0.8352586399,0.8308641990,0.8320019925,0.8371545450
M1,0.8643242503,0.8342081460,0.8407402762,0.8593661628,0.8346276976,0.8604483294
M2,0.8397364366,0.8368358485,0.8358036169,0.8306791012,0.8345954837,0.8352323335
