Prey / Predator,D,N,P1,P2,M1,M2
D,0.8651285071,0.6741444328,0.8394571497,0.8560269362,0.8521952985,0.8446824505
N,0.8137202517,0.8459064103,0.8172744913,0.8463557758,0.8343714653,0.8299058932
P1,0.8860060550,0.9331190556,0.9244489041,0.8916913413,0.9241862022,0.8975863877
P2,0.8639198648,0.9060621035,0.8247485006,0.9345792205,0.9143278140,0.8956786321
M1,0.8808133808,0.9115371882,0.8936281967,0.9037192272,0.9313837740,0.9206419291
M2,0.8690609056,0.9272896603,0.9056095618,0.9284739645,0.9183628497,0.9271527818
