Prey / Predator,D,N,P1,P2,M1,M2
D,1.0455650793,1.1560990357,1.0611095461,1.0556844926,1.0543302293,1.0615043226
N,1.0622686300,1.0489320945,1.0619870805,1.0482457995,1.0545697712,1.0552566854
P1,1.0323600303,1.0156980723,1.0164359995,1.0349636822,1.0176201360,1.0307661118
P2,1.0410327249,1.0212738751,1.0610286844,1.0047053825,1.0167217720,1.0222523902
M1,1.0323617974,1.0213762521,1.0264370693,1.0243752709,1.0095186260,1.0128995376
M2,1.0410219990,1.0157626625,1.0245949595,1.0122742824,1.0182085389,1.0118859866
