prey,predator,prey_payoff,predator_payoff
D,D,0.8714263481,1.0431239278
D,P1,0.8492206687,1.0568244338
D,P2,0.8847356086,1.0407479970
D,N,0.7277518241,1.1284957760
D,M1,0.8673120362,1.0468720338
D,M2,0.8752365925,1.0455193615
N,N,0.9043679941,1.0176995743
N,D,0.8351279909,1.0500012158
N,P1,0.8770410076,1.0296313050
N,P2,0.8807539501,1.0293568834
N,M1,0.8628244612,1.0389704101
N,M2,0.8848296691,1.0255836310
P1,P1,0.9435132837,1.0058500880
P1,D,0.9082854641,1.0211423606
P1,N,0.9937057931,0.9826839338
P1,P2,0.9447471928,1.0063293483
P1,M1,0.9524717292,1.0022329101
P1,M2,0.9318204586,1.0122200130
P2,D,0.8724234808,1.0365537353
P2,N,0.9406960866,1.0017269878
P2,P2,0.9524446119,0.9946830863
P2,M1,0.9297081489,1.0080375366
P2,P1,0.8472784038,1.0488159515
P2,M2,0.9123580975,1.0135389076
M1,D,0.9029267351,1.0211482290
M1,N,0.9469047059,1.0014954922
M1,P1,0.9119592919,1.0167796716
M1,P2,0.9357653612,1.0070139395
M1,M1,0.9496980815,0.9992854676
M2,D,0.8776378898,1.0365264900
M1,M2,0.8919899344,1.0279387921
M2,N,0.9874351261,0.9828007070
M2,P1,0.9260934555,1.0129726760
M2,P2,0.9561467904,0.9971302633
M2,M2,0.9460402834,1.0013580627
M2,M1,0.9203749813,1.0173370812
