Prey / Predator,D,N,P1,P2,M1,M2
D,0.8774029841,0.6243519185,0.8600989872,0.8804924746,0.8707782027,0.8672421982
N,0.8579690552,0.8793127689,0.8420863406,0.8824359134,0.8677176804,0.8555114247
P1,0.8944161966,0.8949604556,0.8900108095,0.8854623064,0.9080145542,0.8555929042
P2,0.8699120513,0.8250075309,0.8325975166,0.9020430966,0.8919641875,0.8764691678
M1,0.8889914350,0.8300170847,0.8719663428,0.8622696352,0.8967545990,0.7354037747
M2,0.8751420886,0.8894297548,0.8889211094,0.9142418918,0.8252839277,0.8950253677
