Prey / Predator,D,N,P1,P2,M1,M2
D,0.8225397381,0.5484787407,0.8179966333,0.7203215055,0.7801522540,0.7640207953
N,0.9324195223,0.9702558530,0.9507291459,0.9513733011,0.9535668003,0.9466702058
P1,0.9590006709,0.8971485961,0.9457695432,0.9317784912,0.9353069032,0.9522218100
P2,0.9142230318,0.9491980986,0.9113266680,0.9436863503,0.8906315708,0.9555131834
M1,0.9611638567,0.9227343892,0.9462624404,0.9464948277,0.9332787632,0.9664120186
M2,0.9183740866,0.9323001194,0.9193883454,0.9458339554,0.9028436595,0.9557616651
