Prey / Predator,D,N,P1,P2,M1,M2
D,1.0380497193,0.9915804898,1.0528681726,1.0705907062,1.0471058563,1.0791948183
N,1.0217570188,0.9964239558,1.0614930370,1.0340008492,1.0423594667,1.0539582697
P1,1.0594178551,0.9917786041,1.0615395791,1.1099181683,1.0465722676,1.1489368817
P2,1.0433590133,0.9889432860,1.0352332458,1.0461947265,1.0383388362,1.0577990309
M1,1.0595273314,0.9889414981,1.0652446022,1.1416743906,1.0537473276,1.1659598794
M2,1.0435790272,0.9917794769,1.0429899750,1.0388716297,1.0520942283,1.0539940999
