Prey / Predator,D,N,P1,P2,M1,M2
D,0.8812605135,0.9872857964,0.8608744930,0.8339271826,0.8713725583,0.8181967885
N,0.8819886703,0.9473114545,0.8198922673,0.8745118860,0.8590932448,0.8338459181
P1,0.8367329517,0.9782970427,0.8388752641,0.7476302374,0.8687408807,0.6734254653
P2,0.8573776389,0.9699417443,0.8760154920,0.8570873853,0.8720643910,0.8337978397
M1,0.8317044189,0.9759470488,0.8250524378,0.6831452444,0.8481831247,0.6354835666
M2,0.8621142264,0.9723190250,0.8686280757,0.8778128561,0.8538458793,0.8477640889
