Prey / Predator,D,N,P1,P2,M1,M2
D,0.8527610645,0.8611815724,0.8378992036,0.8517018762,0.8344847478,0.8571673491
N,0.8344561539,0.8199626902,0.8369803841,0.8278606853,0.8316546525,0.8333269528
P1,0.8641532919,0.8311789983,0.8382462260,0.8950646204,0.8337391808,0.9062251935
P2,0.8398570495,0.8333120679,0.8282208664,0.8301970842,0.8261539057,0.8349590837
M1,0.8641096892,0.8331083716,0.8385998537,0.9018936331,0.8339981455,0.9127746056
M2,0.8398578840,0.8314695901,0.8299205345,0.8298401005,0.8286377951,0.8344764818
