Prey / Predator,D,N,P1,P2,M1,M2
D,1.1538962460,1.2728099743,1.1685196526,1.1603305210,1.1772172630,1.1482700805
N,1.0982560457,1.2007879772,1.0764080150,1.1183217674,1.1069810564,1.0873597583
P1,1.1445053180,1.2507027954,1.1402551345,1.1145601182,1.1578086578,1.0819611750
P2,1.1206507633,1.2236207614,1.1247092995,1.1331621846,1.1326345526,1.1172908517
M1,1.1311222223,1.2384761801,1.1214150610,1.0823887368,1.1370525394,1.0530838163
M2,1.1339575660,1.2359246656,1.1380386658,1.1542299132,1.1461528560,1.1363340403
