Prey / Predator,D,N,P1,P2,M1,M2
D,0.8359385030,0.7919290738,0.8303493761,0.8375320627,0.8267631929,0.8425752185
N,0.8332903864,0.7931900816,0.8419632253,0.8260153704,0.8307921505,0.8372780965
P1,0.8326532962,0.7933812577,0.8353787757,0.8493965585,0.8289719139,0.8622423825
P2,0.8298658345,0.7910863725,0.8282806120,0.8269818304,0.8257109493,0.8326804593
M1,0.8325523181,0.7910612107,0.8366072926,0.8566984326,0.8310141600,0.8680734460
M2,0.8300111514,0.7933896341,0.8292192001,0.8247850425,0.8265295817,0.8313574544
