Prey / Predator,D,N,P1,P2,M1,M2
D,1.1127090843,1.1448206444,1.1096983510,1.1325601321,1.1205742596,1.1168502828
N,1.0608191633,1.1060277469,1.0795970513,1.0903593102,1.0790169810,1.0887401258
P1,1.0818423705,1.1438356907,1.1155695432,1.1337876257,1.1191526748,1.1208680725
P2,1.0823651887,1.1226103034,1.0830455469,1.1097434323,1.0881817626,1.0878023175
M1,1.0687714022,1.1364477197,1.0924708815,1.1207169990,1.1135003104,1.0863718605
M2,1.0958637502,1.1298479939,1.0921299246,1.1162210911,1.0769067575,1.1118000498
