prey,predator,prey_payoff,predator_payoff
D,D,1.1127090843,0.8481629075
P1,P1,1.1155695432,0.8415640008
N,N,1.1060277469,0.8289254265
D,M2,1.1168502828,0.8498879869
N,M2,1.0887401258,0.8323894804
D,P2,1.1325601321,0.8436704544
D,M1,1.1205742596,0.8449530496
N,M1,1.0790169810,0.8383164960
P1,D,1.0818423705,0.8519312838
D,P1,1.1096983510,0.8492366759
N,P1,1.0795970513,0.8360408559
N,P2,1.0903593102,0.8339504611
P1,N,1.1438356907,0.8334320941
N,D,1.0608191633,0.8411279245
D,N,1.1448206444,0.8390600717
P1,P2,1.1337876257,0.8364665283
P1,M1,1.1191526748,0.8408888991
P1,M2,1.1208680725,0.8404523039
P2,D,1.0823651887,0.8402713992
P2,P2,1.1097434323,0.8332648661
M1,M1,1.1135003104,0.8370898739
P2,N,1.1226103034,0.8290330251
M1,D,1.0687714022,0.8519804670
M1,N,1.1364477197,0.8289618697
P2,M2,1.0878023175,0.8401275222
M1,P2,1.1207169990,0.8352326832
P2,M1,1.0881817626,0.8398716189
M1,P1,1.0924708815,0.8435871923
M2,D,1.0958637502,0.8401917363
P2,P1,1.0830455469,0.8410433270
M2,N,1.1298479939,0.8335981941
M1,M2,1.0863718605,0.8467371490
M2,M2,1.1118000498,0.8377585410
M2,P1,1.0921299246,0.8436636321
M2,P2,1.1162210911,0.8368596031
M2,M1,1.0769067575,0.8491869847
