Prey / Predator,D,N,P1,P2,M1,M2
D,0.8480575714,0.8420069393,0.8534726057,0.8432753321,0.8491026476,0.8496881565
N,0.8400454290,0.8288119764,0.8347681531,0.8336841484,0.8380160535,0.8311675574
P1,0.8510623348,0.8341678317,0.8416211565,0.8352280632,0.8415416018,0.8401410229
P2,0.8402370936,0.8305906436,0.8429824086,0.8332019515,0.8409315080,0.8419792167
M1,0.8511076103,0.8306465289,0.8454455936,0.8346417623,0.8370740483,0.8460490576
M2,0.8401256424,0.8342988027,0.8446968288,0.8374590664,0.8507108882,0.8377670822
