Prey / Predator,D,N,P1,P2,M1,M2
D,1.1131604913,1.1320047128,1.0973256671,1.1311628925,1.1085905276,1.1147863482
N,1.0635865560,1.1054764415,1.0824106551,1.0907933290,1.0795773334,1.0913934941
P1,1.0846390016,1.1411123645,1.1152402720,1.1371159710,1.1172643666,1.1219438582
P2,1.0825273627,1.1182469200,1.0770038239,1.1096785867,1.0851151706,1.0817462549
M1,1.0715513127,1.1317103739,1.0863961399,1.1224312610,1.1134006030,1.0855501878
M2,1.0960995823,1.1272757705,1.0890215169,1.1144102557,1.0726857308,1.1115107556
