Prey / Predator,D,N,P1,P2,M1,M2
D,0.8814372237,0.8954829051,0.8637730564,0.8986667776,0.8616418883,0.9081880908
N,0.8621794649,0.8282034417,0.8502365773,0.8380358224,0.8425240478,0.8458091214
P1,0.8795094257,0.8303315022,0.8418549439,0.8441342893,0.8361846128,0.8496962855
P2,0.8441693536,0.8263161384,0.8443676092,0.8334196334,0.8367544631,0.8436774023
M1,0.8795113050,0.8263018488,0.8471445907,0.8448742833,0.8372593917,0.8560684331
M2,0.8441721091,0.8306955137,0.8404043464,0.8322420846,0.8368015963,0.8380348956
