Prey / Predator,D,N,P1,P2,M1,M2
D,0.8736812472,0.5989216783,0.8410605082,0.8654878938,0.8522259067,0.8517638980
N,0.8491854747,0.8723848538,0.8573302110,0.8803831045,0.8652017389,0.8668890696
P1,0.8873254595,0.8920362721,0.8925869470,0.8502308865,0.9073580855,0.8308536038
P2,0.8605556183,0.8136419820,0.8371041586,0.9060615059,0.9023037056,0.8771336547
M1,0.8820834325,0.8184620192,0.8734553649,0.8379531099,0.9008869290,0.7780530215
M2,0.8657224484,0.8864496589,0.8979281237,0.9141986673,0.8784726970,0.8974956198
