prey,predator,prey_payoff,predator_payoff
D,D,0.8736812472,1.0417450389
D,P2,0.8654878938,1.0514731096
D,P1,0.8410605082,1.0615958980
D,N,0.5989216783,1.1963080918
D,M1,0.8522259067,1.0556911169
D,M2,0.8517638980,1.0587949601
N,N,0.8723848538,1.0353482797
N,D,0.8491854747,1.0418077881
N,P1,0.8573302110,1.0407202512
N,P2,0.8803831045,1.0303052362
N,M1,0.8652017389,1.0384915058
N,M2,0.8668890696,1.0356199152
P1,D,0.8873254595,1.0320942196
P1,P1,0.8925869470,1.0334192095
P1,N,0.8920362721,1.0373533962
P1,P2,0.8502308865,1.0568390149
P1,M1,0.9073580855,1.0265332926
P1,M2,0.8308536038,1.0665376780
P2,D,0.8605556183,1.0427925295
P2,N,0.8136419820,1.0715153413
P2,P2,0.9060615059,1.0201204089
P2,M1,0.9023037056,1.0224917055
P2,P1,0.8371041586,1.0546216295
P2,M2,0.8771336547,1.0331405421
M1,D,0.8820834325,1.0321198527
M1,P1,0.8734553649,1.0381354281
M1,N,0.8184620192,1.0716838336
M1,P2,0.8379531099,1.0599270668
M1,M1,0.9008869290,1.0258993837
M2,D,0.8657224484,1.0427535349
M1,M2,0.7780530215,1.0915323040
M2,N,0.8864496589,1.0374115360
M2,P1,0.8979281237,1.0277996232
M2,P2,0.9141986673,1.0198354036
M2,M2,0.8974956198,1.0277772649
M2,M1,0.8784726970,1.0394832130
