Prey / Predator,D,N,P1,P2,M1,M2
D,1.0395855933,1.1913789645,1.0649889082,1.0569831546,1.0586118854,1.0649259134
N,1.0334790688,1.0393653296,1.0559435604,1.0343056413,1.0421653616,1.0487546625
P1,1.0346606240,1.0520180573,1.0497261068,1.0659659377,1.0357078695,1.0920733431
P2,1.0417967032,1.0896923366,1.0528766738,1.0349541429,1.0354441758,1.0481893914
M1,1.0347786287,1.0896954407,1.0541056680,1.0853376777,1.0417663831,1.1590373704
M2,1.0417447591,1.0520526570,1.0408514071,1.0278214710,1.0806738071,1.0429833713
