Prey / Predator,D,N,P1,P2,M1,M2
D,1.0398308597,1.0691450333,1.0525195399,1.0314274191,1.0433118945,1.0374174391
N,1.1388832870,0.9942670241,1.0312708514,1.0100524312,1.0170733689,1.0249884333
P1,1.0324186003,0.9954185680,1.0189915522,1.0105282048,1.0130557357,1.0212387971
P2,1.0413967053,1.0106669172,1.0467092753,1.0100723897,1.0180227592,1.0239247280
M1,1.0325252858,1.0103670353,1.0266959196,1.0159731095,1.0140455941,1.0331776367
M2,1.0415655618,0.9955610260,1.0220074435,1.0087613483,1.0768407907,1.0152254732
