Prey / Predator,D,N,P1,P2,M1,M2
D,1.0418410947,1.1737011597,1.0564602927,1.0448099033,1.0490813574,1.0526101473
N,1.1336588320,1.0455627555,1.0821849105,1.0463073053,1.0565977021,1.0756794049
P1,1.0394409381,1.0601223002,1.0520676583,1.0639582765,1.0429188133,1.0562875804
P2,1.0502964202,1.0749142651,1.0909222865,1.0398109908,1.0552995305,1.0514454497
M1,1.0396378068,1.0749073694,1.0568578816,1.0499626935,1.0458019035,1.1428102208
M2,1.0504507266,1.0601481901,1.0596582544,1.0367237021,1.1413357207,1.0462229802
