Prey / Predator,D,N,P1,P2,M1,M2
D,1.1255628421,1.2127240029,1.1568819990,1.1306523054,1.1656816943,1.1180830116
N,1.1061755526,1.1673172152,1.0984060517,1.1266547346,1.1172385071,1.1076216708
P1,1.1077481859,1.2128836969,1.1375296268,1.0302456421,1.1531034797,0.9971288537
P2,1.1069207482,1.1836470945,1.1471487019,1.1302452476,1.1506509798,1.1152065192
M1,1.0940544100,1.1980417984,1.1196482420,0.9978563625,1.1344865897,0.9691283021
M2,1.1206315298,1.1985077128,1.1554942718,1.1490523120,1.1581302982,1.1332678098
