Prey / Predator,D,N,P1,P2,M1,M2
D,1.1212126103,1.1855391483,1.1555397500,1.1463209529,1.1642898506,1.1339051648
N,1.0556238705,1.1484203558,1.0678651805,1.1080807130,1.0977034902,1.0772308867
P1,1.0925510785,1.1830385382,1.1271208681,1.1166928198,1.1453415408,1.0850886240
P2,1.0863333759,1.1553576090,1.1128610780,1.1205121533,1.1211750839,1.1029175679
M1,1.0796991701,1.1695051973,1.1070183082,1.0836964585,1.1240723307,1.0544342925
M2,1.0995181030,1.1689053408,1.1260913679,1.1424038654,1.1323142537,1.1235401938
