Prey / Predator,D,N,P1,P2,M1,M2
D,0.8574587228,0.8971080086,0.8698320122,0.8859813437,0.8655880232,0.8963321614
N,0.8622798915,0.8309959057,0.8520260872,0.8393348235,0.8438401162,0.8475843928
P1,0.8684386766,0.8281442737,0.8406249216,0.8370704434,0.8351066646,0.8430422836
P2,0.8432713635,0.8280511352,0.8494479831,0.8321664936,0.8399260816,0.8440620643
M1,0.8684398536,0.8278126228,0.8475265442,0.8381588754,0.8359850473,0.8529629960
M2,0.8432744389,0.8282535300,0.8436571036,0.8311399428,0.8392912390,0.8368408470
