Prey / Predator,D,N,P1,P2,M1,M2
D,1.0852488008,1.0028914806,1.0562357160,1.0267592859,1.0677538825,1.0002316836
N,1.0059963886,1.1034541116,1.0402394589,1.0801551774,1.0688389242,1.0514408261
P1,1.0225866858,1.1585093186,1.1177411829,1.1331863196,1.1360927311,1.1123940077
P2,1.0732212637,1.1247952593,1.0587675070,1.1121123953,1.0887461009,1.0723396981
M1,1.0103719670,1.1389517663,1.0772113624,1.1120190717,1.1162400153,1.0630593253
M2,1.0863580183,1.1444996409,1.0927267149,1.1323564791,1.1066916776,1.1135635283
