Prey / Predator,D,N,P1,P2,M1,M2
D,1.1140157639,1.1503113412,1.1323863094,1.1386868191,1.1425570645,1.1259135026
N,1.0572054393,1.1103058072,1.0642183730,1.0914317971,1.0798953420,1.0744122374
P1,1.0835019910,1.1443691985,1.1178046966,1.1194544157,1.1297571338,1.0956805874
P2,1.0812254727,1.1174392636,1.0909170567,1.1115045985,1.0953753969,1.0950385918
M1,1.0706767893,1.1314095438,1.0992698656,1.0946528881,1.1149997523,1.0705873079
M2,1.0946001038,1.1304805771,1.0994941610,1.1267777158,1.0943070842,1.1142521621
