Prey / Predator,D,N,P1,P2,M1,M2
D,0.8817317634,0.8819684005,0.8637890900,0.9093805184,0.8803287839,0.8977130232
N,0.6605534210,0.9311741594,0.8575208000,0.9076090339,0.8952406023,0.8707569065
P1,0.8838394037,0.9509073144,0.9060655807,0.9298130109,0.9144721476,0.9116165431
P2,0.8467481393,0.9203658565,0.8438478594,0.9124102785,0.8961132976,0.8899680046
M1,0.8783293751,0.9265332056,0.8896296828,0.9163872261,0.9098653770,0.8733946906
M2,0.8512349349,0.9449107706,0.8935535378,0.9174353857,0.7757355185,0.9082758159
