Prey / Predator,D,N,P1,P2,M1,M2
D,0.8551531508,0.8804893805,0.8419059619,0.8591857772,0.8392732362,0.8659440363
N,0.8406825071,0.8219156677,0.8387927431,0.8299887248,0.8338994372,0.8350401383
P1,0.8728630747,0.8333523158,0.8394309333,0.8989915363,0.8349855608,0.9047253225
P2,0.8402408307,0.8378137373,0.8311607562,0.8313937268,0.8284088659,0.8369779166
M1,0.8728628405,0.8376560899,0.8405834084,0.9001527209,0.8351419930,0.8990395616
M2,0.8402335934,0.8334861021,0.8321026872,0.8311588896,0.8306624899,0.8357104774
