Prey / Predator,D,N,P1,P2,M1,M2
D,1.1026829520,1.1289399058,1.0901531605,1.1202651143,1.1003195150,1.1021622653
N,1.0627628277,1.1080863221,1.0787826447,1.0972654490,1.0872205755,1.0877775400
P1,1.0630524819,1.1532899748,1.1172831881,1.1385412243,1.1290966344,1.1178765660
P2,1.0801692688,1.1249128096,1.0733627930,1.1117650341,1.0891860885,1.0793911285
M1,1.0502586281,1.1384116078,1.0841215545,1.1183355961,1.1156291006,1.0798554429
M2,1.0936464171,1.1393188803,1.0932280547,1.1257587589,1.0901554079,1.1134066536
