Prey / Predator,D,N,P1,P2,M1,M2
D,0.8488123270,0.8379109288,0.8432654018,0.8423259056,0.8392530541,0.8472645620
N,0.8445124623,0.8289966703,0.8448972659,0.8356527077,0.8401404603,0.8407265594
P1,0.8506893726,0.8343622848,0.8430840606,0.8414081318,0.8393020113,0.8498400861
P2,0.8413634768,0.8320664785,0.8410359119,0.8348233964,0.8400168002,0.8401363033
M1,0.8506423706,0.8319250285,0.8438819409,0.8451627270,0.8388613724,0.8538714751
M2,0.8413228349,0.8344906904,0.8437652974,0.8350986868,0.8457929686,0.8390853772
