Prey / Predator,D,N,P1,P2,M1,M2
D,1.0906986842,1.0534938395,1.1297098126,1.0971904384,1.1365407908,1.0810163329
N,1.0578663656,1.1280964916,1.0754632723,1.1036941496,1.0938961799,1.0848312588
P1,1.0142012128,1.1494738784,1.1217120352,0.9738098529,1.1362319957,0.9551804099
P2,1.0822815563,1.1058152747,1.1117298304,1.1149114629,1.1208272336,1.0968051081
M1,1.0020953102,1.1196017528,1.1011703507,0.9563322331,1.1189201848,0.9535119540
M2,1.0955627710,1.1355917857,1.1257176081,1.1324394328,1.1309096921,1.1176592319
