Prey / Predator,D,N,P1,P2,M1,M2
D,1.1028425772,1.1429572809,1.1051490073,1.1157113543,1.1150564921,1.0972323488
N,1.0630269037,1.1093811589,1.0778817875,1.0988004848,1.0888635892,1.0868266790
P1,1.0557478602,1.1509876253,1.1186953255,1.1330321652,1.1314547502,1.1150873341
P2,1.0809698792,1.1289835943,1.0822773870,1.1128648708,1.0951588980,1.0857533710
M1,1.0430726159,1.1431257322,1.0903297182,1.1149263758,1.1167678876,1.0784295159
M2,1.0944091561,1.1363557478,1.0993518177,1.1279896138,1.0979407471,1.1147882068
