Prey / Predator,D,N,P1,P2,M1,M2
D,1.0831331664,1.0535727462,1.1233635662,1.0883663011,1.1298430101,1.0716191743
N,1.0405925973,1.1304347644,1.0717334274,1.1012164400,1.0910291916,1.0816080245
P1,0.9976302644,1.1518008158,1.1188792403,0.9453126117,1.1335323653,0.9262537329
P2,1.0807885907,1.1049175071,1.1136084098,1.1122252796,1.1229154569,1.0934967824
M1,0.9857216741,1.1186790980,1.0977748806,0.9275166918,1.1161736989,0.9337740097
M2,1.0940378013,1.1379009099,1.1279831903,1.1297678823,1.1332345154,1.1148910205
